Provider,PotentialFraud,ip_unique_operating,avg_part_a_months,avg_part_b_months,log_ip_claim_count,log_ip_total_reimbursed,log_ip_avg_reimbursed,log_ip_total_deductible,log_op_claim_count,log_op_total_reimbursed,log_op_avg_reimbursed,log_op_total_deductible,log_ip_unique_beneficiaries,log_op_unique_beneficiaries,log_ip_claims_per_beneficiary,log_op_claims_per_beneficiary,log_avg_ip_annual_reimb,log_avg_op_annual_reimb,inpatient_ratio,reimbursement_inpatient_ratio,claims_per_beneficiary,high_cost_provider,PotentialFraud_binary
PRV54942,Yes,9.0,12.0,11.941176470588236,3.044522437723423,12.73080413304066,9.735128070758227,9.918031277976969,4.709530201312334,10.23892353814896,5.542332492347331,6.293419278846481,2.9444389791664403,4.634728988229636,0.7472144018302211,0.7316134613877413,8.877190844332528,7.548675514046529,0.15384615384615385,0.9235729704620598,1.2745098039215685,1,1
PRV54943,No,1.0,12.0,12.0,1.0986122886681098,9.798182590890704,9.105090961257085,7.667158255319148,3.091042453358316,8.603554357064281,5.562694256340403,0.0,1.0986122886681098,2.995732273553991,0.6931471805599453,0.7444404749474959,7.985208783093129,7.041328337405295,0.08695652173913043,0.767590618336887,1.2105263157894737,1,0
PRV54944,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.795790545596741,10.561551448966803,5.777136194178941,5.739792912179234,0.0,4.7535901911063645,0.0,0.7146533857809089,8.855991912219794,8.010460628910055,0.0,0.0,1.0434782608695652,1,0
PRV54945,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.6375861597263857,8.691314551644853,5.086427818281128,4.61512051684126,0.0,3.6109179126442243,0.0,0.706940502692281,8.2482674474469,7.26845544417049,0.0,0.0,1.0277777777777777,0,0
PRV54946,No,0.0,12.0,11.868131868131869,0.0,0.0,0.0,0.0,4.5217885770490405,10.426468994072131,5.918273314383548,4.795790545596741,0.0,4.5217885770490405,0.0,0.6931471805599453,7.897994786665479,7.4498942728046265,0.0,0.0,1.0,1,0
PRV54947,No,0.0,11.958333333333334,12.0,0.0,0.0,0.0,0.0,3.295836866004329,8.939974177289633,5.685148395111308,3.9318256327243257,0.0,3.2188758248682006,0.0,0.7339691750802004,7.824445930877619,7.552324772797723,0.0,0.0,1.0833333333333333,0,0
PRV54949,No,29.0,11.968,11.925333333333333,3.7612001156935624,12.948012371209098,9.210440366976517,10.662445881599808,5.916202062607435,11.563057585456228,5.653058008497868,6.966967138613983,3.58351893845611,5.846438775057725,0.7884573603642702,0.728738125662648,8.779748206920361,7.707727901670976,0.10194174757281553,0.7997867235403893,1.1942028985507247,1,0
PRV54950,Yes,4.0,12.0,11.333333333333334,1.791759469228055,11.170449240431308,9.561067663645012,8.58316818033977,2.6390573296152584,8.38958706681109,5.827360651808011,4.51085950651685,1.791759469228055,2.6390573296152584,0.6931471805599453,0.6931471805599453,8.959868445833516,7.181929868075417,0.2777777777777778,0.9416445623342176,1.3846153846153846,1,1
PRV54952,Yes,6.0,11.918367346938776,11.959183673469388,2.5649493574615367,11.863589378812122,9.378760190267132,9.371523409567573,4.927253685157205,10.587871447425917,5.671314578922344,5.739792912179234,2.5649493574615367,4.919980925828125,0.6931471805599453,0.6968169094489077,8.725287469712438,7.761206182177815,0.08053691275167785,0.7817230938618221,1.0955882352941178,1,1
PRV54953,No,0.0,11.857142857142858,12.0,0.0,0.0,0.0,0.0,4.634728988229636,10.247112717290387,5.625714939228046,5.484796933490655,0.0,4.442651256490317,0.0,0.7949298748698876,8.852532133039974,7.869310693435701,0.0,0.0,1.2142857142857142,1,0
PRV54954,No,0.0,12.0,11.971830985915492,0.0,0.0,0.0,0.0,4.276666119016055,9.802616942151154,5.543801057552662,4.394449154672439,0.0,4.276666119016055,0.0,0.6931471805599453,8.539811513995792,7.491629762932873,0.0,0.0,1.0,0,0
PRV54955,Yes,112.0,11.92,11.963333333333333,5.327876168789581,14.55649554458269,9.233582796133224,12.251662455931022,4.700480365792417,10.515722897840558,5.827298282004954,5.081404364984463,5.2574953720277815,4.700480365792417,0.7291407832078507,0.6931471805599453,9.466353742913554,7.717736897273537,0.6528662420382165,0.982720421192661,1.643979057591623,1,1
PRV54959,No,6.0,11.869565217391305,11.869565217391305,2.0794415416798357,10.950824090522445,9.005019197238754,8.919586920999915,4.48863636973214,10.292518354180867,5.8181252559835865,5.3981627015177525,1.9459101490553132,4.465908118654584,0.7731898882334818,0.7047080029610213,8.787439355421132,8.082999783929623,0.07368421052631578,0.6588833660848457,1.1046511627906976,1,0
PRV54960,No,0.0,11.743315508021391,12.0,0.0,0.0,0.0,0.0,5.267858159063328,10.847412906506923,5.588451094447537,4.110873864173311,0.0,5.236441962829949,0.0,0.7090626358658448,8.38673971565999,7.520269336966253,0.0,0.0,1.032085561497326,1,0
PRV54963,No,1.0,11.462686567164178,11.895522388059701,0.6931471805599453,9.472781556562168,9.472781556562168,6.974478911025045,4.204692619390966,9.727406483331627,5.541619987864036,4.61512051684126,0.6931471805599453,4.204692619390966,0.6931471805599453,0.6931471805599453,8.379292351935097,7.6238243024782175,0.014925373134328358,0.4366812227074236,1.0151515151515151,1,0
PRV54965,No,6.0,12.0,12.0,2.302585092994046,11.695255355062795,9.498097441615604,9.170871628065816,4.59511985013459,10.357139468227567,5.775248475911262,5.303304908059076,2.302585092994046,4.574710978503383,0.6931471805599453,0.7035099675954919,8.509420202718019,7.93671121079943,0.08411214953271028,0.7921837866385001,1.1145833333333333,1,0
PRV54966,Yes,0.0,11.889837083010086,11.96043444530644,0.0,0.0,0.0,0.0,7.493873886783559,13.126377310784392,5.636629303455477,8.696343057044556,0.0,7.162397497355718,0.0,0.8726849334003008,8.452709533009521,7.626786059724371,0.0,0.0,1.3933281613653996,1,1
PRV54967,No,0.0,12.0,11.882352941176471,0.0,0.0,0.0,0.0,3.9512437185814275,9.995200360459327,6.065653048232044,4.51085950651685,0.0,3.9512437185814275,0.0,0.6931471805599453,8.04841861050265,7.767919590279625,0.0,0.0,1.0,1,0
PRV54968,No,5.0,12.0,12.0,2.3978952727983707,11.626263078808801,9.32375833901174,9.276221741089696,3.6888794541139363,9.669093450449063,6.007930795368955,5.25227342804663,2.1972245773362196,3.5553480614894135,0.8109302162163288,0.7640989165322297,8.839598307295228,7.703624130656568,0.20408163265306123,0.8762322015334063,1.4411764705882353,1,0
PRV54970,No,3.0,11.933333333333334,11.916666666666666,1.9459101490553132,10.434145214930487,8.642532789389376,8.765458531504226,5.429345628954441,11.186793582143249,5.764970123569802,6.78105762593618,1.9459101490553132,5.176149732573829,0.6931471805599453,0.8284525669085312,8.06188987012709,7.538554130773799,0.02575107296137339,0.32024112272770083,1.3238636363636365,1,0
PRV54971,No,33.0,11.936507936507937,11.873015873015873,3.970291913552122,13.021439671201302,9.070308777863646,10.885584751364705,5.934894195619588,11.396739902673568,5.468709070424613,6.836259277277067,3.784189633918261,5.135798437050262,0.7926767759069784,1.1727202608218317,8.475090615396622,7.325800536139261,0.12121212121212122,0.8354435059054026,2.5384615384615383,1,0
PRV54972,No,0.0,11.982142857142858,12.0,0.0,0.0,0.0,0.0,4.143134726391533,9.738082108118487,5.614539871328432,5.198497031265826,0.0,4.04305126783455,0.0,0.7453329337305156,8.148641879331278,7.732290932754007,0.0,0.0,1.1071428571428572,0,0
PRV54973,No,6.0,11.902439024390244,11.951219512195122,2.302585092994046,10.668978650219241,8.471940097764385,9.170871628065816,4.795790545596741,10.161264387744689,5.378360074221573,5.564520407322694,2.302585092994046,4.762173934797756,0.6931471805599453,0.7102416139192455,8.276276780700819,7.584479723728218,0.06976744186046512,0.624274099883856,1.1120689655172413,1,0
PRV54975,No,0.0,12.0,11.901639344262295,0.0,0.0,0.0,0.0,4.890349128221754,10.503998475174141,5.624782993676192,5.484796933490655,0.0,4.812184355372417,0.0,0.7333132222852801,8.561573960732968,7.842986807545305,0.0,0.0,1.0819672131147542,1,0
PRV54976,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.02535169073515,9.900533192709691,5.8959043360484475,5.198497031265826,0.0,3.9889840465642745,0.0,0.7118393135720978,8.422355730051622,7.73929348725334,0.0,0.0,1.0377358490566038,1,0
PRV54977,No,3.0,12.0,12.0,1.791759469228055,11.264476926102367,9.65509029374725,8.58316818033977,3.8918202981106265,9.318387276059317,5.4513960434139594,0.0,1.791759469228055,3.6109179126442243,0.6931471805599453,0.8472978603872036,8.994278394342611,7.939906332072684,0.09433962264150944,0.8750280457706978,1.4722222222222223,1,0
PRV54978,No,0.0,11.904761904761905,12.0,0.0,0.0,0.0,0.0,5.583496308781699,11.370912490923256,5.7942208866934175,6.2166061010848646,0.0,4.844187086458591,0.0,1.1324256530338879,8.38696879629812,7.444462123414252,0.0,0.0,2.1031746031746033,1,0
PRV54981,No,51.0,11.822222222222223,11.922222222222222,4.406719247264253,13.608487618541492,9.214136859890981,11.34300272419019,2.70805020110221,8.224431573221159,5.588852507982224,0.0,4.343805421853684,2.70805020110221,0.725512465061977,0.6931471805599453,9.50090993826892,7.599290049195803,0.8526315789473684,0.9954330072361736,1.25,1,0
PRV54982,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.6375861597263857,9.381010986029276,5.773123633832301,4.110873864173311,0.0,3.5263605246161616,0.0,0.7519876805828787,8.009624883096146,8.086997515451955,0.0,0.0,1.121212121212121,0,0
PRV54983,No,0.0,11.793103448275861,11.89655172413793,0.0,0.0,0.0,0.0,4.844187086458591,10.64877641749902,5.815456352370619,5.14166355650266,0.0,4.762173934797756,0.0,0.7353475350503218,8.524042097813913,7.837935313266644,0.0,0.0,1.0862068965517242,1,0
PRV54985,No,0.0,11.94088669950739,11.94088669950739,0.0,0.0,0.0,0.0,5.4116460518550396,11.056288107779814,5.652615047573211,6.7580945044277305,0.0,5.318119993844216,0.0,0.7412333672275832,8.432636122136312,7.772458143659415,0.0,0.0,1.0985221674876848,1,0
PRV54986,Yes,93.0,11.88929889298893,11.94649446494465,5.0369526024136295,14.246189118611888,9.215850002648892,11.963981975867625,6.144185634125646,11.9518962686356,5.812845803850062,7.340186835320115,5.003946305945459,6.0014148779611505,0.7098979909847607,0.7672551527136672,8.912280403723631,7.718670734941933,0.24757281553398058,0.9084037533733709,1.533498759305211,1,1
PRV54988,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.7376696182833684,9.568783751310876,5.858002838466624,0.0,0.0,3.7376696182833684,0.0,0.6931471805599453,6.565642775676028,7.717720259860987,0.0,0.0,1.0,0,0
PRV54990,No,1.0,12.0,12.0,1.6094379124341003,10.668978650219241,9.282754052485227,8.360071435644025,2.833213344056216,8.188966863648876,5.420534999272286,0.0,1.6094379124341003,2.833213344056216,0.6931471805599453,0.6931471805599453,8.771215062375383,7.500253051392153,0.2,0.9227467811158798,1.25,1,0
PRV54991,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.875197323201151,9.960859832393998,5.099397274637081,6.493753839851686,0.0,4.836281906951478,0.0,0.712949807856125,8.168701813428367,7.3296972286490965,0.0,0.0,1.04,1,0
PRV54992,No,0.0,12.0,11.294117647058824,0.0,0.0,0.0,0.0,2.9444389791664403,9.368283850042138,6.479362666230268,0.0,0.0,2.8903717578961645,0.0,0.7221347174331976,8.855822763181225,8.304975034156872,0.0,0.0,1.0588235294117647,0,0
PRV54993,No,4.0,12.0,12.0,2.1972245773362196,12.065666245536807,9.986264978993697,9.053101595549691,3.828641396489095,9.402694764470512,5.599655765447303,3.713572066704308,2.1972245773362196,3.713572066704308,0.6931471805599453,0.7537718023763802,8.78536746810475,7.434183545975535,0.1509433962264151,0.9348106712564543,1.325,1,0
PRV54995,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.833213344056216,8.709630081951286,5.939513141475882,4.875197323201151,0.0,2.833213344056216,0.0,0.6931471805599453,8.51776802616708,7.538894068258136,0.0,0.0,1.0,0,0
PRV54997,No,4.0,12.0,12.0,1.791759469228055,10.373522431293592,8.764209507142004,8.58316818033977,3.4011973816621555,8.958154135209242,5.5944549693440235,3.9318256327243257,1.791759469228055,3.044522437723423,0.6931471805599453,0.8960880245566356,7.601175149631487,7.44164025324524,0.14705882352941177,0.8046266029670606,1.7,1,0
PRV54998,Yes,37.0,11.907692307692308,11.907692307692308,4.0943445622221,13.180634172318978,9.103206156181606,11.034002173549839,5.003946305945459,10.420523850078832,5.427684696077649,6.089044875446846,3.9512437185814275,4.430816798843313,0.7686547330680905,1.0235771027251956,8.893023494394711,7.594148936526302,0.28502415458937197,0.9404833729637647,2.4939759036144578,1,1
PRV54999,No,2.0,12.0,12.0,1.3862943611198906,10.596659732783579,9.498097441615604,8.07246736935477,2.0794415416798357,6.846943139585379,4.907388944130765,0.0,1.3862943611198906,2.0794415416798357,0.6931471805599453,0.6931471805599453,9.496195777086555,6.393590753950631,0.3,0.9770395701025891,1.4285714285714286,1,0
PRV55000,No,55.0,11.916548797736917,11.94059405940594,4.465908118654584,13.794594330845912,9.34033382742868,11.404370965082139,6.520621127558696,12.137370803118724,5.621842688430522,7.467942332285852,4.454347296253507,6.440946540632921,0.6990123000123434,0.7338413713864997,8.760190842756852,7.663064795217142,0.112565445026178,0.839865525462685,1.220447284345048,1,0
PRV55001,No,0.0,12.0,11.843137254901961,0.0,0.0,0.0,0.0,5.0689042022202315,10.63106031411106,5.572250287832858,5.916202062607435,0.0,5.0369526024136295,0.0,0.7093549907867988,8.380066922925877,7.556509964377112,0.0,0.0,1.0326797385620916,1,0
PRV55002,No,0.0,11.870967741935484,11.870967741935484,0.0,0.0,0.0,0.0,4.61512051684126,10.205848855956967,5.604330395684541,6.089044875446846,0.0,4.543294782270004,0.0,0.7300906957516295,8.227797824155752,7.5603772399762,0.0,0.0,1.075268817204301,1,0
PRV55003,No,3.0,12.0,11.835616438356164,1.791759469228055,10.929547069355774,9.320180837655714,8.58316818033977,4.276666119016055,10.001113231320568,5.741602785529707,2.3978952727983707,1.791759469228055,4.23410650459726,0.6931471805599453,0.7149662279545851,8.65710521186801,7.746620423479101,0.06578947368421052,0.7167630057803468,1.1176470588235294,1,0
PRV55004,Yes,3.0,11.963709677419354,11.93649193548387,1.3862943611198906,10.545367754151743,9.446808094292654,7.667158255319148,7.781973234434385,13.408460694794883,5.630496475279033,8.901230352110781,1.3862943611198906,6.897704943128636,0.6931471805599453,1.2304148537236632,8.325171188674313,7.400637819621052,0.0012505210504376823,0.05400719148391865,2.4256825075834176,1,1
PRV55005,No,25.0,11.8125,12.0,4.04305126783455,13.122365377402328,9.097123680397647,10.98089322878203,4.31748811353631,9.728002573001161,5.428278203128129,4.2626798770413155,4.04305126783455,4.290459441148391,0.6931471805599453,0.706940502692281,9.017568778246769,7.641429410541278,0.4307692307692308,0.967529703161887,1.8055555555555556,1,0
PRV55006,No,1.0,12.0,11.853658536585366,1.3862943611198906,9.852246888342531,8.753739851753249,8.07246736935477,3.6635616461296463,9.811975152030021,6.176414226308206,4.948759890378168,1.3862943611198906,3.6635616461296463,0.6931471805599453,0.6931471805599453,9.03200403436858,7.911261432068134,0.07317073170731707,0.5100671140939598,1.0789473684210527,1,0
PRV55007,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.70805020110221,8.11102783819368,5.475865644589334,0.0,0.0,2.6390573296152584,0.0,0.7308875085427923,7.926685905902897,8.17801267533011,0.0,0.0,1.0769230769230769,0,0
PRV55010,Yes,0.0,12.0,12.0,0.0,0.0,0.0,0.0,5.66988092298052,11.103467395592086,5.4413686126496605,6.3818160174060985,0.0,4.969813299576001,0.0,1.105580957984203,8.351861589369918,7.405359619767397,0.0,0.0,2.020979020979021,1,1
PRV55011,No,0.0,12.0,11.962962962962964,0.0,0.0,0.0,0.0,4.04305126783455,9.528866827722945,5.507506868528272,5.5254529391317835,0.0,4.007333185232471,0.0,0.7114963192281418,8.185205698098173,7.47058283488152,0.0,0.0,1.037037037037037,0,0
PRV55012,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.30406509320417,9.893487720457795,5.606657864379893,5.802118375377063,0.0,4.248495242049359,0.0,0.7217205530040014,8.216984680523087,7.664278620618253,0.0,0.0,1.0579710144927537,0,0
PRV55013,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.430816798843313,9.787009914477434,5.372765212091438,6.311734809152915,0.0,4.3694478524670215,0.0,0.7246955382948712,8.624800412110362,7.968070871905804,0.0,0.0,1.064102564102564,0,0
PRV55016,No,0.0,11.86046511627907,12.0,0.0,0.0,0.0,0.0,4.990432586778736,10.549045098003141,5.569232951388066,6.236369590203704,0.0,4.465908118654584,0.0,0.9923900754128022,8.321138698263589,7.673363727785614,0.0,0.0,1.697674418604651,1,0
PRV55018,Yes,38.0,11.833333333333334,11.833333333333334,4.1588830833596715,13.324489195480057,9.181455770981321,11.116692608175642,2.5649493574615367,8.279189777195004,5.797070409079758,0.0,4.110873864173311,2.5649493574615367,0.7178397931503169,0.6931471805599453,9.60469959294422,8.03269389468597,0.84,0.9936032730460759,1.25,1,1
PRV55019,Yes,97.0,11.945701357466064,11.891402714932127,5.0689042022202315,14.418897678272636,9.356388513633547,12.02979478873339,4.852030263919617,10.2653838414975,5.42557419393554,5.017279836814924,4.897839799950911,4.624972813284271,0.7829741389497388,0.8142251121131813,9.227082246836956,7.359237190985257,0.5543859649122806,0.9845343615039148,2.142857142857143,1,1
PRV55022,Yes,38.0,12.0,12.0,4.343805421853684,13.465954500233115,9.135327537116359,11.291043617373028,4.127134385045092,9.380167531188448,5.27434375770759,5.484796933490655,4.219507705176107,4.0943445622221,0.7581520108689412,0.7099542988763266,9.199314772171594,7.453585423165863,0.5547445255474452,0.9834693450512659,2.044776119402985,1,1
PRV55023,No,23.0,12.0,11.76923076923077,3.5553480614894135,12.919024904363686,9.392745258631441,10.439308182191418,3.4339872044851463,9.405166749908611,6.0063531596017325,0.0,3.4011973816621555,3.367295829986474,0.7758388964050587,0.7282385003712154,9.524816974021983,7.497804340000041,0.53125,0.9710817565155302,2.206896551724138,1,0
PRV55024,No,1.0,11.733333333333333,11.733333333333333,1.3862943611198906,9.798182590890704,8.699681400989514,8.07246736935477,3.784189633918261,9.614538010517382,5.8561375233688615,5.14166355650266,1.3862943611198906,3.7612001156935624,0.6931471805599453,0.7049816382069481,8.887330443804212,8.366551163878071,0.06521739130434782,0.5457853244390539,1.0952380952380953,1,0
PRV55026,No,0.0,11.94979079497908,11.92050209205021,0.0,0.0,0.0,0.0,5.60947179518496,11.250404188176947,5.648119481908945,6.698268054115413,0.0,5.480638923341991,0.0,0.7599060382721938,8.267829161127226,7.691826847139718,0.0,0.0,1.1380753138075315,1,0
PRV55027,Yes,7.0,12.0,12.0,2.6390573296152584,11.931642378754141,9.3667719650255,9.538564399740899,4.969813299576001,10.596409707779776,5.637109587246508,6.111467339502679,2.6390573296152584,4.90527477843843,0.6931471805599453,0.7261777062364272,8.89096589397105,7.813616299812677,0.08333333333333333,0.7917079014532007,1.164179104477612,1,1
PRV55028,No,11.0,12.0,12.0,3.044522437723423,12.200059603373045,9.204422898212146,9.918031277976969,5.318119993844216,10.66874607044333,5.360227745023958,6.19644412779452,2.8903717578961645,4.418840607796598,0.7777045685880084,1.2457699330043974,7.979996056075908,7.0067889255956,0.08968609865470852,0.822201083584929,2.7195121951219514,1,0
PRV55029,No,9.0,11.942583732057416,11.909090909090908,2.70805020110221,11.813037464800539,9.174076426132155,9.538564399740899,5.488937726156687,11.39640288460621,5.914298920730368,5.968707559985366,2.70805020110221,5.278114659230517,0.6931471805599453,0.8046426847852876,8.652684743013031,7.661603633452255,0.054901960784313725,0.6026785714285714,1.3076923076923077,1,0
PRV55030,Yes,41.0,11.887029288702928,11.857740585774058,4.30406509320417,13.493928313146206,9.20356817727473,11.22205163761701,5.476463551931511,10.96648993456911,5.498304100124906,6.398594934535208,4.04305126783455,5.25227342804663,0.8344607136265229,0.8120991234213106,8.808149604472133,7.666660816920747,0.2347266881028939,0.9260441946608762,1.6368421052631579,1,1
PRV55031,No,2.0,11.6,11.466666666666667,1.6094379124341003,10.62135173563291,9.235130540783402,8.360071435644025,3.367295829986474,8.366602832783736,5.040656310351114,0.0,1.6094379124341003,3.295836866004329,0.6931471805599453,0.7308875085427923,8.735203590618699,7.2788589595729905,0.125,0.9050772626931567,1.2307692307692308,1,0
PRV55032,No,0.0,12.0,12.0,0.6931471805599453,8.517393171418904,8.517393171418904,6.974478911025045,3.58351893845611,9.638284261844774,6.085150031185305,6.508769136971682,0.6931471805599453,3.58351893845611,0.6931471805599453,0.6931471805599453,8.783251479271103,7.699817246049846,0.027777777777777776,0.24582104228121926,1.0285714285714285,1,0
PRV55034,Yes,18.0,11.952789699570815,11.993562231759658,3.295836866004329,12.533219391759038,9.2752129719186,10.109077944602749,6.375024819828097,11.972758801672997,5.603125832281089,7.409136443920128,3.258096538021482,6.115892125483034,0.712949807856125,0.8313688838936028,8.448227603432011,7.591432871482676,0.042483660130718956,0.6365597319748497,1.3539823008849559,1,1
PRV55035,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.70805020110221,8.258681496264236,5.622985514351683,0.0,0.0,2.70805020110221,0.0,0.6931471805599453,8.80144796882489,7.898729327671609,0.0,0.0,1.0,0,0
PRV55036,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.174387269895637,9.599743846536997,5.445119684605523,5.8888779583328805,0.0,4.1588830833596715,0.0,0.7010523600670585,7.994032543823788,7.794293475563998,0.0,0.0,1.0158730158730158,0,0
PRV55037,No,6.0,11.897321428571429,11.892857142857142,2.4849066497880004,11.661354090741,9.263545020380487,9.276221741089696,6.459904454377535,12.19430872110993,5.739187945383542,7.804251383528112,2.4849066497880004,6.082218910376446,0.6931471805599453,0.900142745466173,8.216780426485638,7.594439656260183,0.01694915254237288,0.36982720142829817,1.4851258581235698,1,0
PRV55038,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.772588722239781,8.350193650720067,5.645446897643238,0.0,0.0,2.772588722239781,0.0,0.6931471805599453,7.160587073998172,7.4311021833018,0.0,0.0,1.0,0,0
PRV55039,Yes,20.0,11.919629057187016,11.921174652241113,3.4657359027997265,12.456835254920371,9.022964774685986,10.340871136212566,7.614805364711073,13.234264258169095,5.623568590791443,8.545002892055505,3.4339872044851463,6.459904454377535,0.7096764825111559,1.429621053255155,8.234722451949933,7.391360918207592,0.015063168124392614,0.31487380543984317,3.225705329153605,1,1
PRV55040,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.9459101490553132,8.799510901368867,7.00850518208228,0.0,0.0,1.9459101490553132,0.0,0.6931471805599453,8.94910546953925,8.726805608446096,0.0,0.0,1.0,0,0
PRV55041,No,0.0,12.0,12.0,1.791759469228055,10.968215530759236,9.358846580275406,8.58316818033977,2.833213344056216,8.679482094459956,5.909440711629391,0.0,1.791759469228055,2.772588722239781,0.6931471805599453,0.7259370033829362,9.375219015158416,7.971603575213907,0.23809523809523808,0.9079524107701941,1.4,1,0
PRV55042,No,5.0,12.0,11.827272727272728,2.1972245773362196,11.340962076644454,9.261603665913725,9.053101595549691,4.762173934797756,10.647826772357497,5.896964383979139,5.993961427306569,2.0794415416798357,4.653960350157523,0.7621400520468967,0.7492366472109889,8.358410588656339,7.839239100055449,0.06451612903225806,0.6666666666666666,1.1923076923076923,1,0
PRV55043,No,0.0,12.0,11.868421052631579,0.0,0.0,0.0,0.0,4.787491742782046,10.475906740307126,5.700106257856919,6.293419278846481,0.0,4.74493212836325,0.0,0.714840005171205,8.241032792921619,7.915533902991896,0.0,0.0,1.043859649122807,1,0
PRV55044,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.302585092994046,6.976348070447749,4.786565387921915,0.0,0.0,2.302585092994046,0.0,0.6931471805599453,8.43788539881164,7.186144304522325,0.0,0.0,1.0,0,0
PRV55045,No,0.0,12.0,11.907692307692308,0.0,0.0,0.0,0.0,4.204692619390966,10.226693609806864,6.039388535389565,2.3978952727983707,0.0,4.189654742026425,0.0,0.7008100533055144,8.348519614264566,7.858967554983277,0.0,0.0,1.0153846153846153,1,0
PRV55048,Yes,54.0,12.0,12.0,4.418840607796598,13.670485941982712,9.263860331844608,11.355581358245379,2.5649493574615367,7.123672785204607,4.647590901872044,0.0,4.343805421853684,2.5649493574615367,0.7318616927406357,0.6931471805599453,9.564965033703873,7.635731989603513,0.8723404255319149,0.9985685260435907,1.236842105263158,1,1
PRV55049,Yes,46.0,11.794871794871796,11.88888888888889,4.330733340286331,13.438634364432907,9.121254116641747,11.2776207657468,4.30406509320417,10.575181243876902,6.2865591472625395,0.0,4.2626798770413155,3.871201010907891,0.7282385003712154,0.9373441410719874,9.207941771136054,7.508173134499348,0.5067567567567568,0.9460111701027374,2.1142857142857143,1,1
PRV55050,No,0.0,11.912408759124087,11.956204379562044,0.0,0.0,0.0,0.0,5.214935757608986,10.811967862318307,5.606143538042528,6.236369590203704,0.0,4.927253685157205,0.0,0.8483400699656474,8.068752768407037,7.594741182027106,0.0,0.0,1.3357664233576643,1,0
PRV55051,No,6.0,12.0,12.0,2.0794415416798357,11.002116507732017,9.056306352010564,8.919586920999915,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0.6931471805599453,0.0,9.490857552065183,6.8560107549862686,1.0,1.0,1.0,1,0
PRV55052,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.912023005428146,9.0455836463617,5.159407102208482,0.0,0.0,3.4657359027997265,0.0,0.9480394301887354,7.702512402198747,7.197314620519229,0.0,0.0,1.5806451612903225,0,0
PRV55053,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.007333185232471,9.498597279178806,5.513578077905721,4.61512051684126,0.0,3.4011973816621555,0.0,1.051544777810124,8.455237080112694,7.432667427050749,0.0,0.0,1.8620689655172413,0,0
PRV55054,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.248495242049359,9.44549154241467,5.216745712854225,3.9318256327243257,0.0,4.0943445622221,0.0,0.7744928200138977,8.524114943435874,7.6709264376739,0.0,0.0,1.1694915254237288,0,0
PRV55056,No,0.0,12.0,11.868131868131869,0.0,0.0,0.0,0.0,4.61512051684126,10.603883397931984,6.001167322569367,5.8888779583328805,0.0,4.5217885770490405,0.0,0.7414139215297799,8.801166747462124,7.816372690042617,0.0,0.0,1.098901098901099,1,0
PRV55057,Yes,0.0,11.753424657534246,11.794520547945206,0.0,0.0,0.0,0.0,5.8522024797744745,11.457000407880116,5.611327963785472,6.947937068614969,0.0,4.990432586778736,0.0,1.2169025523343537,7.675342568313153,7.546091811313521,0.0,0.0,2.3767123287671232,1,1
PRV55058,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,5.429345628954441,11.058338387651427,5.636942727208431,7.0909098220799835,0.0,5.10594547390058,0.0,0.8688411321611673,8.005379274571435,7.389481092714517,0.0,0.0,1.3841463414634145,1,0
PRV55059,No,0.0,12.0,11.857142857142858,0.0,0.0,0.0,0.0,5.0369526024136295,10.857285992746686,5.829771881312183,5.8888779583328805,0.0,4.442651256490317,0.0,1.0372433422918175,8.333939772001719,7.59171754996501,0.0,0.0,1.8214285714285714,1,0
PRV55061,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.564348191467836,10.097861190354225,5.547846576543612,4.2626798770413155,0.0,4.430816798843313,0.0,0.7629429424954872,8.256869975122195,7.645685754368463,0.0,0.0,1.144578313253012,1,0
PRV55062,No,0.0,12.0,11.785714285714286,0.0,0.0,0.0,0.0,3.4011973816621555,8.917444732471514,5.553894726262893,0.0,0.0,3.367295829986474,0.0,0.7108467576593462,8.182998359539065,7.255339022909089,0.0,0.0,1.0357142857142858,0,0
